g.NS.time   B1.FAR      S1.N        B1.Wfuel    FNo.Tt      
56.7299999  13.0000790  13.0000790  
56.7399999  13.0000775  13.0000775  
56.7499999  13.0000760  13.0000760  
56.7599999  13.0000745  13.0000745  
56.7699999  13.0000730  13.0000730  
56.7799999  13.0000715  13.0000715  
56.7899999  13.0000699  13.0000699  
56.7999999  13.0000683  13.0000683  
56.8099999  13.0000667  13.0000667  
56.8199999  13.0000651  13.0000651  
56.8299999  13.0000635  13.0000635  
56.8399999  13.0000618  13.0000618  
56.8499999  13.0000602  13.0000602  
56.8599999  13.0000585  13.0000585  
56.8699999  13.0000568  13.0000568  
56.8799999  13.0000551  13.0000551  
56.8899999  13.0000534  13.0000534  
56.8999999  13.0000517  13.0000517  
56.9099999  13.0000499  13.0000499  
56.9199999  13.0000482  13.0000482  
56.9299999  13.0000464  13.0000464  
56.9399999  13.0000447  13.0000447  
56.9499999  13.0000429  13.0000429  
56.9599999  13.0000411  13.0000411  
56.9699999  13.0000393  13.0000393  
56.9799999  13.0000375  13.0000375  
56.9899999  13.0000357  13.0000357  
56.9999999  13.0000339  13.0000339  
57.0099999  13.0000321  13.0000321  
57.0199999  13.0000303  13.0000303  
57.0299999  13.0000285  13.0000285  
57.0399999  13.0000266  13.0000266  
57.0499999  13.0000248  13.0000248  
57.0599999  13.0000230  13.0000230  
57.0699999  13.0000212  13.0000212  
57.0799999  13.0000193  13.0000193  
57.0899999  13.0000175  13.0000175  
57.0999999  13.0000157  13.0000157  
57.1099999  13.0000138  13.0000138  
57.1199999  13.0000120  13.0000120  
57.1299999  13.0000102  13.0000102  
57.1399999  13.0000083  13.0000083  
57.1499999  13.0000065  13.0000065  
57.1599999  13.0000047  13.0000047  
57.1699999  13.0000029  13.0000029  
57.1799999  13.0000011  13.0000011  
57.1899999  12.9999993  12.9999993  
57.1999999  12.9999975  12.9999975  
57.2099999  12.9999957  12.9999957  
57.2199999  12.9999939  12.9999939  
57.2299999  12.9999921  12.9999921  
57.2399999  12.9999904  12.9999904  
57.2499999  12.9999886  12.9999886  
57.2599999  12.9999868  12.9999868  
57.2699999  12.9999851  12.9999851  
57.2799999  12.9999834  12.9999834  
57.2899999  12.9999817  12.9999817  
57.2999999  12.9999800  12.9999800  
57.3099999  12.9999783  12.9999783  
57.3199999  12.9999766  12.9999766  
57.3299999  12.9999749  12.9999749  
57.3399999  12.9999732  12.9999732  
57.3499999  12.9999716  12.9999716  
57.3599999  12.9999700  12.9999700  
57.3699999  12.9999684  12.9999684  
57.3799999  12.9999668  12.9999668  
57.3899999  12.9999652  12.9999652  
57.3999999  12.9999636  12.9999636  
57.4099999  12.9999621  12.9999621  
57.4199999  12.9999605  12.9999605  
57.4299999  12.9999590  12.9999590  
57.4399999  12.9999575  12.9999575  
57.4499999  12.9999560  12.9999560  
57.4599999  12.9999546  12.9999546  
57.4699999  12.9999531  12.9999531  
57.4799999  12.9999517  12.9999517  
57.4899999  12.9999503  12.9999503  
57.4999999  12.9999489  12.9999489  
57.5099999  12.9999476  12.9999476  
57.5199999  12.9999462  12.9999462  
57.5299999  12.9999449  12.9999449  
57.5399999  12.9999436  12.9999436  
57.5499999  12.9999424  12.9999424  
57.5599999  12.9999411  12.9999411  
57.5699999  12.9999399  12.9999399  
57.5799999  12.9999387  12.9999387  
57.5899999  12.9999375  12.9999375  
57.5999999  12.9999363  12.9999363  
57.6099999  12.9999352  12.9999352  
57.6199999  12.9999341  12.9999341  
57.6299999  12.9999330  12.9999330  
57.6399999  12.9999320  12.9999320  
57.6499999  12.9999309  12.9999309  
57.6599999  12.9999299  12.9999299  
57.6699999  12.9999289  12.9999289  
57.6799999  12.9999280  12.9999280  
57.6899999  12.9999271  12.9999271  
57.6999999  12.9999262  12.9999262  
57.7099999  12.9999253  12.9999253  
57.7199999  12.9999244  12.9999244  
57.7299999  12.9999236  12.9999236  
57.7399999  12.9999228  12.9999228  
57.7499999  12.9999220  12.9999220  
57.7599999  12.9999213  12.9999213  
57.7699999  12.9999206  12.9999206  
57.7799999  12.9999199  12.9999199  
57.7899999  12.9999193  12.9999193  
57.7999999  12.9999186  12.9999186  
57.8099999  12.9999180  12.9999180  
57.8199999  12.9999175  12.9999175  
57.8299999  12.9999169  12.9999169  
57.8399999  12.9999164  12.9999164  
57.8499999  12.9999159  12.9999159  
57.8599999  12.9999154  12.9999154  
57.8699999  12.9999150  12.9999150  
57.8799999  12.9999146  12.9999146  
57.8899999  12.9999142  12.9999142  
57.8999999  12.9999139  12.9999139  
57.9099999  12.9999136  12.9999136  
57.9199999  12.9999133  12.9999133  
57.9299999  12.9999130  12.9999130  
57.9399999  12.9999128  12.9999128  
57.9499999  12.9999126  12.9999126  
57.9599999  12.9999124  12.9999124  
57.9699999  12.9999123  12.9999123  
57.9799999  12.9999122  12.9999122  
57.9899999  12.9999121  12.9999121  
57.9999999  12.9999120  12.9999120  
58.0099999  12.9999120  12.9999120  
58.0199999  12.9999120  12.9999120  
58.0299999  12.9999120  12.9999120  
58.0399999  12.9999121  12.9999121  
58.0499999  12.9999122  12.9999122  
58.0599999  12.9999123  12.9999123  
58.0699999  12.9999124  12.9999124  
58.0799999  12.9999126  12.9999126  
58.0899999  12.9999128  12.9999128  
58.0999999  12.9999130  12.9999130  
58.1099999  12.9999133  12.9999133  
58.1199999  12.9999136  12.9999136  
58.1299999  12.9999139  12.9999139  
58.1399999  12.9999142  12.9999142  
58.1499999  12.9999145  12.9999145  
58.1599999  12.9999149  12.9999149  
58.1699999  12.9999153  12.9999153  
58.1799999  12.9999158  12.9999158  
58.1899999  12.9999162  12.9999162  
58.1999999  12.9999167  12.9999167  
58.2099999  12.9999172  12.9999172  
58.2199999  12.9999178  12.9999178  
58.2299999  12.9999183  12.9999183  
58.2399999  12.9999189  12.9999189  
58.2499999  12.9999195  12.9999195  
58.2599999  12.9999202  12.9999202  
58.2699999  12.9999208  12.9999208  
58.2799999  12.9999215  12.9999215  
58.2899999  12.9999222  12.9999222  
58.2999999  12.9999229  12.9999229  
58.3099999  12.9999237  12.9999237  
58.3199999  12.9999245  12.9999245  
58.3299999  12.9999252  12.9999252  
58.3399999  12.9999261  12.9999261  
58.3499999  12.9999269  12.9999269  
58.3599999  12.9999278  12.9999278  
58.3699999  12.9999286  12.9999286  
58.3799999  12.9999295  12.9999295  
58.3899999  12.9999304  12.9999304  
58.3999999  12.9999314  12.9999314  
58.4099999  12.9999323  12.9999323  
58.4199999  12.9999333  12.9999333  
58.4299999  12.9999343  12.9999343  
58.4399999  12.9999353  12.9999353  
58.4499999  12.9999363  12.9999363  
58.4599999  12.9999374  12.9999374  
58.4699999  12.9999384  12.9999384  
58.4799999  12.9999395  12.9999395  
58.4899999  12.9999406  12.9999406  
58.4999999  12.9999417  12.9999417  
58.5099999  12.9999429  12.9999429  
58.5199999  12.9999440  12.9999440  
58.5299999  12.9999451  12.9999451  
58.5399999  12.9999463  12.9999463  
58.5499999  12.9999475  12.9999475  
58.5599999  12.9999487  12.9999487  
58.5699999  12.9999499  12.9999499  
58.5799999  12.9999511  12.9999511  
58.5899999  12.9999523  12.9999523  
58.5999999  12.9999536  12.9999536  
58.6099999  12.9999548  12.9999548  
58.6199999  12.9999561  12.9999561  
58.6299999  12.9999574  12.9999574  
58.6399999  12.9999587  12.9999587  
58.6499999  12.9999600  12.9999600  
58.6599999  12.9999613  12.9999613  
58.6699999  12.9999626  12.9999626  
58.6799999  12.9999639  12.9999639  
58.6899999  12.9999652  12.9999652  
58.6999999  12.9999665  12.9999665  
58.7099999  12.9999679  12.9999679  
58.7199999  12.9999692  12.9999692  
58.7299999  12.9999706  12.9999706  
58.7399999  12.9999719  12.9999719  
58.7499999  12.9999733  12.9999733  
58.7599999  12.9999746  12.9999746  
58.7699999  12.9999760  12.9999760  
58.7799999  12.9999774  12.9999774  
58.7899999  12.9999788  12.9999788  
58.7999999  12.9999801  12.9999801  
58.8099999  12.9999815  12.9999815  
58.8199999  12.9999829  12.9999829  
58.8299999  12.9999843  12.9999843  
58.8399999  12.9999856  12.9999856  
58.8499999  12.9999870  12.9999870  
58.8599999  12.9999884  12.9999884  
58.8699999  12.9999898  12.9999898  
58.8799999  12.9999912  12.9999912  
58.8899999  12.9999925  12.9999925  
58.8999999  12.9999939  12.9999939  
58.9099999  12.9999953  12.9999953  
58.9199999  12.9999967  12.9999967  
58.9299999  12.9999980  12.9999980  
58.9399999  12.9999994  12.9999994  
58.9499999  13.0000007  13.0000007  
58.9599999  13.0000021  13.0000021  
58.9699999  13.0000034  13.0000034  
58.9799999  13.0000048  13.0000048  
58.9899999  13.0000061  13.0000061  
58.9999999  13.0000075  13.0000075  
59.0099999  13.0000088  13.0000088  
59.0199999  13.0000101  13.0000101  
59.0299999  13.0000114  13.0000114  
59.0399999  13.0000127  13.0000127  
59.0499999  13.0000140  13.0000140  
59.0599999  13.0000153  13.0000153  
59.0699999  13.0000166  13.0000166  
59.0799999  13.0000178  13.0000178  
59.0899999  13.0000191  13.0000191  
59.0999999  13.0000203  13.0000203  
59.1099999  13.0000216  13.0000216  
59.1199999  13.0000228  13.0000228  
59.1299999  13.0000240  13.0000240  
59.1399999  13.0000252  13.0000252  
59.1499999  13.0000264  13.0000264  
59.1599999  13.0000276  13.0000276  
59.1699999  13.0000287  13.0000287  
59.1799999  13.0000299  13.0000299  
59.1899999  13.0000310  13.0000310  
59.1999999  13.0000322  13.0000322  
59.2099999  13.0000333  13.0000333  
59.2199999  13.0000344  13.0000344  
59.2299999  13.0000355  13.0000355  
59.2399999  13.0000365  13.0000365  
59.2499999  13.0000376  13.0000376  
59.2599999  13.0000386  13.0000386  
59.2699999  13.0000396  13.0000396  
59.2799999  13.0000406  13.0000406  
59.2899999  13.0000416  13.0000416  
59.2999999  13.0000426  13.0000426  
59.3099999  13.0000435  13.0000435  
59.3199999  13.0000445  13.0000445  
59.3299999  13.0000454  13.0000454  
59.3399999  13.0000463  13.0000463  
59.3499999  13.0000472  13.0000472  
59.3599999  13.0000481  13.0000481  
59.3699999  13.0000489  13.0000489  
59.3799999  13.0000497  13.0000497  
59.3899999  13.0000506  13.0000506  
59.3999999  13.0000513  13.0000513  
59.4099999  13.0000521  13.0000521  
59.4199999  13.0000529  13.0000529  
59.4299999  13.0000536  13.0000536  
59.4399999  13.0000543  13.0000543  
59.4499999  13.0000550  13.0000550  
59.4599999  13.0000557  13.0000557  
59.4699999  13.0000564  13.0000564  
59.4799999  13.0000570  13.0000570  
59.4899999  13.0000576  13.0000576  
59.4999999  13.0000582  13.0000582  
59.5099999  13.0000588  13.0000588  
59.5199999  13.0000593  13.0000593  
59.5299999  13.0000599  13.0000599  
59.5399999  13.0000604  13.0000604  
59.5499999  13.0000609  13.0000609  
59.5599999  13.0000613  13.0000613  
59.5699999  13.0000618  13.0000618  
59.5799999  13.0000622  13.0000622  
59.5899999  13.0000626  13.0000626  
59.5999999  13.0000630  13.0000630  
59.6099999  13.0000634  13.0000634  
59.6199999  13.0000637  13.0000637  
59.6299999  13.0000640  13.0000640  
59.6399999  13.0000643  13.0000643  
59.6499999  13.0000646  13.0000646  
59.6599999  13.0000648  13.0000648  
59.6699999  13.0000651  13.0000651  
59.6799999  13.0000653  13.0000653  
59.6899999  13.0000655  13.0000655  
59.6999999  13.0000656  13.0000656  
59.7099999  13.0000658  13.0000658  
59.7199999  13.0000659  13.0000659  
59.7299999  13.0000660  13.0000660  
59.7399999  13.0000661  13.0000661  
59.7499999  13.0000662  13.0000662  
59.7599999  13.0000662  13.0000662  
59.7699999  13.0000662  13.0000662  
59.7799999  13.0000662  13.0000662  
59.7899999  13.0000662  13.0000662  
59.7999999  13.0000661  13.0000661  
59.8099999  13.0000661  13.0000661  
59.8199999  13.0000660  13.0000660  
59.8299999  13.0000659  13.0000659  
59.8399999  13.0000657  13.0000657  
59.8499999  13.0000656  13.0000656  
59.8599999  13.0000654  13.0000654  
59.8699999  13.0000652  13.0000652  
59.8799999  13.0000650  13.0000650  
59.8899999  13.0000648  13.0000648  
59.8999999  13.0000645  13.0000645  
59.9099999  13.0000642  13.0000642  
59.9199999  13.0000640  13.0000640  
59.9299999  13.0000636  13.0000636  
59.9399999  13.0000633  13.0000633  
59.9499999  13.0000630  13.0000630  
59.9599999  13.0000626  13.0000626  
59.9699999  13.0000622  13.0000622  
59.9799999  13.0000618  13.0000618  
59.9899999  13.0000614  13.0000614  
59.9999999  13.0000609  13.0000609  
60.0099999  13.0000604  13.0000604  
60.0199999  13.0000600  13.0000600  
60.0299999  13.0000595  13.0000595  
60.0399999  13.0000589  13.0000589  
60.0499999  13.0000584  13.0000584  
60.0599999  13.0000579  13.0000579  
60.0699999  13.0000573  13.0000573  
60.0799999  13.0000567  13.0000567  
60.0899999  13.0000561  13.0000561  
60.0999999  13.0000555  13.0000555  
60.1099999  13.0000549  13.0000549  
60.1199999  13.0000542  13.0000542  
60.1299999  13.0000535  13.0000535  
60.1399999  13.0000529  13.0000529  
60.1499999  13.0000522  13.0000522  
60.1599999  13.0000515  13.0000515  
60.1699999  13.0000507  13.0000507  
60.1799999  13.0000500  13.0000500  
60.1899999  13.0000493  13.0000493  
60.1999999  13.0000485  13.0000485  
60.2099999  13.0000477  13.0000477  
60.2199999  13.0000469  13.0000469  
60.2299999  13.0000461  13.0000461  
60.2399999  13.0000453  13.0000453  
60.2499999  13.0000445  13.0000445  
60.2599999  13.0000436  13.0000436  
60.2699999  13.0000428  13.0000428  
60.2799999  13.0000419  13.0000419  
60.2899999  13.0000411  13.0000411  
60.2999999  13.0000402  13.0000402  
60.3099999  13.0000393  13.0000393  
60.3199999  13.0000384  13.0000384  
60.3299999  13.0000375  13.0000375  
60.3399999  13.0000366  13.0000366  
60.3499999  13.0000356  13.0000356  
60.3599999  13.0000347  13.0000347  
60.3699999  13.0000337  13.0000337  
60.3799999  13.0000328  13.0000328  
60.3899999  13.0000318  13.0000318  
60.3999999  13.0000309  13.0000309  
60.4099999  13.0000299  13.0000299  
60.4199999  13.0000289  13.0000289  
60.4299999  13.0000279  13.0000279  
60.4399999  13.0000269  13.0000269  
60.4499999  13.0000259  13.0000259  
60.4599999  13.0000249  13.0000249  
60.4699999  13.0000239  13.0000239  
60.4799999  13.0000229  13.0000229  
60.4899999  13.0000219  13.0000219  
60.4999999  13.0000209  13.0000209  
60.5099999  13.0000198  13.0000198  
60.5199999  13.0000188  13.0000188  
60.5299999  13.0000178  13.0000178  
60.5399999  13.0000167  13.0000167  
60.5499999  13.0000157  13.0000157  
60.5599999  13.0000147  13.0000147  
60.5699999  13.0000136  13.0000136  
60.5799999  13.0000126  13.0000126  
60.5899999  13.0000115  13.0000115  
60.5999999  13.0000105  13.0000105  
60.6099999  13.0000095  13.0000095  
60.6199999  13.0000084  13.0000084  
60.6299999  13.0000074  13.0000074  
60.6399999  13.0000063  13.0000063  
60.6499999  13.0000053  13.0000053  
60.6599999  13.0000043  13.0000043  
60.6699999  13.0000032  13.0000032  
60.6799999  13.0000022  13.0000022  
60.6899999  13.0000012  13.0000012  
60.6999999  13.0000002  13.0000002  
60.7099999  12.9999991  12.9999991  
60.7199999  12.9999981  12.9999981  
60.7299999  12.9999971  12.9999971  
60.7399999  12.9999961  12.9999961  
60.7499999  12.9999951  12.9999951  
60.7599999  12.9999941  12.9999941  
60.7699999  12.9999931  12.9999931  
60.7799999  12.9999921  12.9999921  
60.7899999  12.9999911  12.9999911  
60.7999999  12.9999901  12.9999901  
60.8099999  12.9999892  12.9999892  
60.8199999  12.9999882  12.9999882  
60.8299999  12.9999872  12.9999872  
60.8399999  12.9999863  12.9999863  
60.8499999  12.9999853  12.9999853  
60.8599999  12.9999844  12.9999844  
60.8699999  12.9999835  12.9999835  
60.8799999  12.9999825  12.9999825  
60.8899999  12.9999816  12.9999816  
60.8999999  12.9999807  12.9999807  
60.9099999  12.9999798  12.9999798  
60.9199999  12.9999789  12.9999789  
60.9299999  12.9999781  12.9999781  
60.9399999  12.9999772  12.9999772  
60.9499999  12.9999763  12.9999763  
60.9599999  12.9999755  12.9999755  
60.9699999  12.9999747  12.9999747  
60.9799999  12.9999738  12.9999738  
60.9899999  12.9999730  12.9999730  
60.9999999  12.9999722  12.9999722  
61.0099999  12.9999714  12.9999714  
61.0199999  12.9999707  12.9999707  
61.0299999  12.9999699  12.9999699  
61.0399999  12.9999691  12.9999691  
61.0499999  12.9999684  12.9999684  
61.0599999  12.9999677  12.9999677  
61.0699999  12.9999669  12.9999669  
61.0799999  12.9999662  12.9999662  
61.0899999  12.9999656  12.9999656  
61.0999999  12.9999649  12.9999649  
61.1099999  12.9999642  12.9999642  
61.1199999  12.9999636  12.9999636  
61.1299999  12.9999629  12.9999629  
61.1399999  12.9999623  12.9999623  
61.1499999  12.9999617  12.9999617  
61.1599999  12.9999611  12.9999611  
61.1699999  12.9999605  12.9999605  
61.1799999  12.9999600  12.9999600  
61.1899999  12.9999594  12.9999594  
61.1999999  12.9999589  12.9999589  
61.2099999  12.9999583  12.9999583  
61.2199999  12.9999578  12.9999578  
61.2299999  12.9999573  12.9999573  
61.2399999  12.9999569  12.9999569  
61.2499999  12.9999564  12.9999564  
61.2599999  12.9999560  12.9999560  
61.2699999  12.9999555  12.9999555  
61.2799999  12.9999551  12.9999551  
61.2899999  12.9999547  12.9999547  
61.2999999  12.9999543  12.9999543  
61.3099999  12.9999540  12.9999540  
61.3199999  12.9999536  12.9999536  
61.3299999  12.9999533  12.9999533  
61.3399999  12.9999530  12.9999530  
61.3499999  12.9999527  12.9999527  
61.3599999  12.9999524  12.9999524  
61.3699999  12.9999521  12.9999521  
61.3799999  12.9999519  12.9999519  
61.3899999  12.9999516  12.9999516  
61.3999999  12.9999514  12.9999514  
61.4099999  12.9999512  12.9999512  
61.4199999  12.9999510  12.9999510  
61.4299999  12.9999508  12.9999508  
61.4399999  12.9999507  12.9999507  
61.4499999  12.9999505  12.9999505  
61.4599999  12.9999504  12.9999504  
61.4699999  12.9999503  12.9999503  
61.4799999  12.9999502  12.9999502  
61.4899999  12.9999502  12.9999502  
61.4999999  12.9999501  12.9999501  
61.5099999  12.9999501  12.9999501  
61.5199999  12.9999500  12.9999500  
61.5299999  12.9999500  12.9999500  
61.5399999  12.9999500  12.9999500  
61.5499999  12.9999500  12.9999500  
